,Restaurant_id,Food Rating,Service Rating,Value Rating,Atmosphere Rating,Meals
580,id_1089,4.0,4.0,4.0,,Lunch
581,id_820,4.0,4.0,4.0,3.0,"Lunch, Dinner, Late Night"
582,id_2614,3.0,3.0,3.0,3.0,"Lunch, Dinner"
583,id_1850,,,,,
584,id_1545,,,,,
585,id_456,4.5,4.5,4.5,4.5,
586,id_3365,5.0,5.0,5.0,,
587,id_9780,3.5,3.5,3.5,3.0,"Lunch, Dinner"
588,id_344,4.0,3.5,4.0,3.5,"Lunch, Dinner, Late Night"
589,id_1418,,,,,
590,id_4885,,,,,
591,id_134,,,,,
592,id_4232,4.0,3.5,3.5,4.0,
593,id_253,4.0,4.5,4.5,4.5,"Lunch, Dinner, Late Night, Drinks"
594,id_9948,4.0,4.0,4.0,,
595,id_1986,,,,,"Lunch, Dinner"
596,id_1718,,,,,
597,id_2608,,,,,
598,id_2454,,,,,Dinner
599,id_713,,,,,
600,id_3198,5.0,5.0,5.0,,"Lunch, Drinks"
601,id_2173,4.5,4.5,4.0,,"Lunch, Dinner, Breakfast"
602,id_1225,,,,,
603,id_307,4.0,4.0,4.0,,"Lunch, Dinner"
604,id_6069,,,,,
605,id_11272,,,,,
606,id_802,5.0,5.0,4.5,,
607,id_9935,,,,,
608,id_2236,,,,,
609,id_5990,2.5,2.5,3.0,,"Breakfast, Lunch, Dinner"
610,id_2806,,,,,
611,id_14422,,,,,
612,id_1167,4.0,4.0,4.0,,
613,id_866,4.5,5.0,4.5,,
614,id_3492,,,,,
615,id_1359,4.5,4.5,4.5,,
616,id_8523,,,,,
617,id_5361,4.0,4.5,4.0,4.0,"Lunch, Dinner, Drinks"
618,id_528,4.0,4.0,4.0,,"Lunch, Dinner"
619,id_430,,,,,
620,id_3649,3.0,2.5,3.0,,Dinner
621,id_661,4.0,4.0,3.5,4.0,
622,id_5817,4.5,4.0,3.0,3.5,"Dinner, Lunch"
623,id_8222,,,,,
624,id_13389,4.5,4.0,3.0,,"Lunch, Dinner"
625,id_197,4.5,5.0,4.5,,"Lunch, Dinner, Drinks, Breakfast, Late Night"
626,id_14953,,,,,
627,id_9835,3.5,3.5,3.5,2.5,"Lunch, Dinner"
628,id_2177,,,,,
629,id_3991,4.5,4.5,4.0,,
630,id_925,,,,,
631,id_4477,3.5,3.5,4.0,,
632,id_492,,,,,
633,id_9638,3.5,3.0,3.0,4.0,"Breakfast, Lunch, Brunch"
634,id_7756,2.5,2.0,2.0,,
635,id_2982,3.5,3.5,3.5,3.5,
636,id_7646,4.0,3.5,4.0,,"Lunch, Dinner"
637,id_792,4.0,4.0,3.5,,
638,id_1025,,,,,
639,id_1862,4.5,4.5,4.5,,
640,id_182,4.5,4.0,4.5,3.5,"Lunch, Dinner, Late Night"
641,id_1889,4.5,4.5,4.5,,
642,id_12247,,,,,
643,id_5624,,,,,"Lunch, Dinner"
644,id_1674,4.0,4.5,4.0,,
645,id_936,3.0,3.0,3.5,,"Breakfast, Lunch"
646,id_2170,,,,,"Lunch, Dinner"
647,id_2753,2.5,3.5,4.5,4.0,"Late Night, Drinks"
648,id_547,4.0,3.5,3.5,4.0,"Dinner, Lunch"
649,id_1879,4.0,3.5,4.0,,"Lunch, Brunch, Breakfast, Dinner, Late Night, Drinks"
650,id_874,4.0,4.0,4.0,4.0,"Lunch, Dinner, Late Night"
651,id_565,4.5,4.0,4.0,,"Dinner, Lunch"
652,id_1441,,,,,
653,id_2387,,,,,Dinner
654,id_3270,4.5,4.0,4.0,4.5,
655,id_1941,4.0,4.0,4.0,,"Lunch, Dinner"
656,id_4208,4.0,4.0,3.5,,"Dinner, Lunch"
657,id_1512,,,,,
658,id_4362,,,,,
659,id_553,,,,,
660,id_321,4.5,4.0,4.0,,"Lunch, Dinner"
661,id_655,4.5,4.5,4.5,4.0,
662,id_7921,3.0,2.5,3.0,,
663,id_1,4.5,4.5,4.0,,
664,id_741,,,,,
665,id_2540,,,,,
666,id_822,,,,,
667,id_683,,,,,Drinks
668,id_2889,,,,,
669,id_8235,,,,,"Lunch, Dinner"
670,id_602,4.5,4.5,4.0,4.5,"Lunch, Dinner"
671,id_559,3.5,4.0,3.5,3.5,"Lunch, Dinner, Late Night"
672,id_11306,4.0,3.0,3.0,4.0,"Lunch, Dinner, Late Night, Drinks"
673,id_2851,,,,,"Lunch, Dinner"
674,id_2406,4.0,4.0,4.0,3.5,"Lunch, Dinner, Late Night"
675,id_890,,,,,"Breakfast, Lunch, Dinner"
676,id_2233,,2.0,3.5,,"Lunch, Dinner"
677,id_6090,,,,,
678,id_874,,,,,
679,id_3705,4.0,4.0,4.0,4.0,
680,id_469,4.5,4.5,4.5,,"Lunch, Dinner"
681,id_2944,,,,,
682,id_1188,,,,,
683,id_6032,3.5,3.5,3.5,,Breakfast
684,id_580,,,,,
685,id_4999,,,,,
686,id_2243,4.0,4.0,3.5,4.0,"Lunch, Brunch, Late Night, Drinks"
687,id_2793,4.5,4.5,4.5,,
688,id_7425,,,,,
689,id_1033,3.5,3.5,4.0,3.0,"Breakfast, Lunch, Dinner, Late Night"
690,id_4082,5.0,4.0,4.5,,
691,id_820,,,,,
692,id_15646,,,,,
693,id_3038,3.5,4.0,3.0,,Dinner
694,id_9466,4.0,4.0,4.0,,
695,id_1615,,,,,
696,id_2089,4.5,4.5,4.5,4.0,
697,id_48,,,,,
698,id_815,4.5,5.0,5.0,,
699,id_2936,,,,,
700,id_12307,3.5,3.5,3.5,3.5,"Lunch, Dinner"
701,id_266,4.5,4.5,3.5,,
702,id_1811,,,,,
703,id_977,4.0,3.5,4.0,,"Lunch, Dinner"
704,id_14,4.0,4.0,3.5,4.5,"Breakfast, Lunch, Dinner, Brunch, Late Night, Drinks"
705,id_2016,5.0,4.5,4.5,,"Breakfast, Lunch, Dinner"
706,id_5131,4.0,4.5,4.5,,"Lunch, Breakfast, Dinner"
707,id_526,4.5,4.5,4.5,,
708,id_1877,,,,,
709,id_111,4.5,4.5,4.0,4.5,
710,id_4288,3.5,3.5,3.0,2.5,Lunch
711,id_12901,4.0,4.0,3.5,,
712,id_4526,3.5,3.5,3.5,3.5,"Dinner, Lunch, Late Night, Drinks"
713,id_1556,,,,,
714,id_1182,,,,,
715,id_305,4.5,4.5,4.5,4.5,
716,id_2024,,,,,
717,id_863,4.0,4.0,3.5,4.0,
718,id_3360,3.5,4.0,3.5,3.0,"Lunch, Dinner"
719,id_903,4.5,4.5,4.5,,"Lunch, Dinner, Brunch"
720,id_537,4.0,4.0,4.0,4.0,
721,id_945,,,,,
722,id_7453,,,,,
723,id_2882,2.5,2.5,2.5,3.0,"Late Night, Drinks"
724,id_3054,,,,,
725,id_4368,4.5,4.0,4.5,4.0,"Lunch, Dinner"
726,id_3150,,,,,
727,id_2802,,,,,
728,id_5169,,,,,
729,id_2074,,,,,
730,id_10381,,,,,
731,id_12906,,,,,
732,id_1907,,,,,
733,id_254,3.5,4.0,4.0,,
734,id_1993,,,,,
735,id_2256,,,,,
736,id_686,4.5,4.5,4.5,,"Lunch, Dinner"
737,id_1328,4.0,4.0,3.5,4.0,"Lunch, Dinner, Late Night"
738,id_685,4.0,4.0,4.0,3.5,
739,id_373,,,,,
740,id_994,,,,,
741,id_1968,3.5,3.5,3.5,,
742,id_2468,,,,,
743,id_1004,4.0,4.5,4.0,,"Lunch, Dinner"
744,id_7153,,,,,
745,id_605,,,,,
746,id_963,,,,,
747,id_4501,,,,,
748,id_2443,,,,,
749,id_1665,,,,,
750,id_323,4.5,5.0,4.5,,
751,id_869,,,,,
752,id_6936,4.0,3.5,3.5,,
753,id_1579,4.5,4.5,4.5,,
754,id_1149,4.5,4.5,4.0,,"Lunch, Dinner"
755,id_12495,3.5,3.0,4.0,,
756,id_871,4.5,4.5,4.5,,"Lunch, Dinner"
757,id_1498,,,,,
758,id_199,4.0,4.0,3.5,4.0,"Lunch, Dinner, Breakfast, Late Night"
759,id_1468,3.0,3.5,3.0,3.5,"Lunch, Dinner, Late Night, Drinks"
760,id_1856,4.0,4.0,4.0,,"Breakfast, Lunch, Dinner"
761,id_1041,3.5,3.5,3.5,3.5,"Breakfast, Lunch"
762,id_1394,,,,,
763,id_3303,4.5,4.0,4.0,4.5,"Lunch, Dinner"
764,id_522,4.5,4.5,4.0,,"Lunch, Breakfast, Dinner, Brunch"
765,id_1672,,,,,
766,id_30,5.0,5.0,4.5,4.5,"Lunch, Dinner"
767,id_1144,,,,,
768,id_1789,4.0,4.0,4.0,,
769,id_7470,,,,,
770,id_1349,,,,,
771,id_6319,3.5,4.0,3.0,3.5,"Lunch, Dinner"
772,id_268,4.0,3.5,3.5,3.5,
773,id_357,4.0,4.0,3.5,4.5,
774,id_5066,4.0,4.0,4.0,4.0,
775,id_3260,,,,,Late Night
776,id_911,4.0,4.0,3.5,,Dinner
777,id_1753,,,,,Dinner
778,id_241,,,,,
779,id_4049,,,,,
780,id_9027,3.5,4.0,3.5,,"Lunch, Dinner"
781,id_7359,4.5,5.0,4.5,,"Lunch, Dinner"
782,id_1716,,,,,
783,id_159,4.5,4.5,3.5,4.0,
784,id_675,3.5,3.5,3.0,,"Lunch, Breakfast, Dinner"
785,id_7011,3.0,3.5,3.0,3.5,
786,id_4062,,,,,
787,id_10157,,,,,Dinner
788,id_403,4.5,4.5,4.5,4.0,
789,id_8307,5.0,5.0,5.0,,"Lunch, Breakfast, Brunch"
790,id_8166,,,,,
791,id_514,4.5,4.5,4.0,4.0,"Lunch, Dinner, Drinks, Late Night"
792,id_1684,,,,,
793,id_592,,,,,
794,id_5137,,,,,
795,id_7284,,,,,"Breakfast, Lunch, Dinner"
796,id_9772,4.5,4.5,4.5,,"Breakfast, Lunch, Dinner"
797,id_322,4.5,5.0,4.5,,"Lunch, Dinner, Brunch"
798,id_427,,,,,
799,id_40,5.0,5.0,4.5,4.5,
800,id_5611,4.0,4.5,4.5,,
801,id_14351,,,,,
802,id_557,4.0,4.0,4.0,3.5,"Lunch, Dinner"
803,id_758,4.5,4.5,4.5,,
804,id_771,,,,,
805,id_1576,4.5,4.5,4.5,,"Lunch, Dinner"
806,id_1903,,,,,
807,id_1705,,,,,
808,id_7608,3.5,2.5,2.0,,"Lunch, Dinner"
809,id_1827,4.0,4.0,3.5,4.0,"Dinner, Late Night, Drinks"
810,id_5889,,,,,
811,id_997,4.0,4.5,4.0,4.0,
812,id_926,4.5,4.5,4.0,,
813,id_1084,,,,,
814,id_8593,3.5,4.0,3.5,3.5,
815,id_10356,3.5,3.5,3.0,3.0,
816,id_2228,3.5,3.5,4.0,,
817,id_6135,3.0,3.5,3.0,,
818,id_7183,,,,,
819,id_214,3.5,3.5,3.5,4.0,"Lunch, Dinner, Brunch, Late Night, Drinks"
820,id_934,4.5,5.0,4.5,4.5,"Dinner, Lunch, Late Night"
821,id_15679,2.5,2.5,2.5,,
822,id_3069,,,,,
823,id_2561,4.0,3.5,3.5,4.0,"Lunch, Dinner"
824,id_158,,,,,
825,id_2512,,,,,
826,id_1675,,,,,
827,id_2055,,,,,"Dinner, Lunch"
828,id_1760,4.5,4.5,4.0,,
829,id_2601,4.5,4.5,4.5,4.0,"Lunch, Dinner"
830,id_6852,,,,,
831,id_580,3.5,4.0,3.5,,"Breakfast, Brunch, Lunch"
832,id_1808,4.0,4.0,4.0,,"Breakfast, Lunch, Dinner"
833,id_14386,4.0,3.5,4.0,3.5,"Lunch, Dinner, Late Night"
834,id_441,4.5,5.0,4.5,,"Lunch, Dinner, Breakfast"
835,id_3753,5.0,4.5,5.0,,"Dinner, Lunch"
836,id_633,,,,,
837,id_16199,,,,,"Lunch, Dinner"
838,id_2620,,,,,
839,id_2792,,,,,"Lunch, Dinner"
840,id_101,4.0,3.5,3.5,4.0,"Lunch, Dinner, Late Night"
841,id_1547,4.0,4.0,3.5,,"Lunch, Dinner, Brunch"
842,id_18,4.5,4.5,4.5,4.0,"Lunch, Dinner, Drinks"
843,id_14346,3.5,3.5,3.5,,"Lunch, Dinner"
844,id_2393,4.5,4.0,3.5,4.0,"Lunch, Dinner, Late Night"
845,id_15402,,,,,
846,id_1767,4.0,4.0,3.5,,
847,id_14512,,,,,"Lunch, Dinner"
848,id_430,4.0,3.5,4.0,,
849,id_1228,4.0,4.0,4.0,4.5,"Dinner, Late Night, Drinks"
850,id_1473,4.0,4.5,4.0,,Dinner
851,id_4455,,,,,"Lunch, Dinner"
852,id_2727,,,,,
853,id_8562,4.0,4.5,4.5,4.0,"Lunch, Dinner"
854,id_2484,4.5,4.5,4.0,4.5,"Lunch, Dinner"
855,id_319,4.0,3.5,4.5,,"Lunch, Dinner"
856,id_1746,,,,,
857,id_1974,4.0,4.0,4.0,4.0,"Lunch, Dinner, Late Night, Drinks"
858,id_374,4.5,4.0,4.0,4.0,"Lunch, Dinner, Late Night"
859,id_543,4.0,4.5,4.5,,
860,id_17,5.0,4.5,4.5,,
861,id_7534,3.0,3.0,3.0,3.0,
862,id_1504,,,,,
863,id_4974,,,,,
864,id_4348,4.5,4.5,4.5,4.5,
865,id_4217,4.0,4.0,4.0,3.5,
866,id_66,,,,,
867,id_12475,,,,,
868,id_933,,,,,
869,id_1651,3.5,3.5,3.5,,"Breakfast, Lunch, Dinner"
870,id_7272,,,,,
871,id_130,4.5,4.5,4.0,4.0,
872,id_3998,,,,,"Breakfast, Lunch, Dinner"
873,id_2265,,,,,
874,id_2721,,,,,
875,id_13830,,,,,
876,id_7667,5.0,5.0,4.5,,"Lunch, Dinner"
877,id_14995,3.5,3.5,4.0,,
878,id_4463,3.5,3.5,3.5,3.5,"Lunch, Dinner, Late Night"
879,id_2711,,,,,"Breakfast, Lunch, Dinner"
880,id_6836,,,,,
881,id_1478,3.5,3.5,3.0,,
882,id_387,3.5,3.5,3.5,,
883,id_230,4.5,4.0,4.0,4.0,"Lunch, Dinner, Late Night"
884,id_5524,3.5,3.0,3.0,,
885,id_714,4.5,4.5,4.5,,"Breakfast, Lunch, Brunch"
886,id_70,4.0,4.0,3.5,,"Lunch, Dinner"
887,id_12304,,,,,
888,id_13747,,,,,
889,id_13403,,,,,
890,id_11158,,,,,
891,id_131,4.5,4.5,4.0,4.5,
892,id_1501,4.0,4.0,4.0,,"Breakfast, Lunch, Dinner, Brunch"
893,id_3196,4.0,4.5,4.5,,"Dinner, Lunch"
894,id_2309,3.5,3.5,3.5,3.5,"Lunch, Dinner, Late Night, Drinks"
895,id_415,4.0,3.5,4.0,3.5,"Lunch, Dinner, Late Night"
896,id_7542,2.5,2.5,2.5,2.5,Dinner
897,id_984,4.5,4.5,4.5,,
898,id_1516,,,,,
899,id_3786,4.0,4.0,4.0,,Dinner
900,id_284,4.5,5.0,4.5,,
901,id_781,4.5,4.5,4.0,,"Breakfast, Lunch"
902,id_1897,,,,,
903,id_3308,4.0,4.0,3.5,3.0,"Lunch, Dinner"
904,id_2460,4.0,3.5,4.0,3.5,"Lunch, Dinner, Late Night"
905,id_11266,,,,,"Breakfast, Lunch, Dinner"
906,id_9121,,,,,
907,id_1261,3.5,3.5,4.0,3.5,"Breakfast, Lunch, Dinner, Late Night"
908,id_36,5.0,4.5,4.5,4.5,"Lunch, Dinner, Late Night"
909,id_396,,,,,
910,id_972,,,,,
911,id_486,4.0,4.0,4.0,4.0,
912,id_10305,3.5,3.5,3.5,,"Lunch, Dinner"
913,id_2773,,,,,
914,id_12273,,,,,
915,id_8229,,,,,
916,id_2663,,,,,"Breakfast, Lunch, Dinner"
917,id_4238,,,,,
918,id_1257,5.0,5.0,5.0,,
919,id_7752,,,,,
920,id_2556,3.5,3.5,3.5,,"Breakfast, Brunch"
921,id_4230,4.0,4.5,4.0,,"Brunch, Lunch, Dinner"
922,id_5604,,,,,
923,id_443,4.5,4.5,4.0,4.5,
924,id_1368,,,,,
925,id_3005,4.5,4.5,4.0,4.0,"Lunch, Dinner"
926,id_10299,,,,,"Breakfast, Lunch, Dinner"
927,id_3278,,,,,
928,id_3287,,,,,
929,id_1322,4.0,4.0,3.5,,"Dinner, Breakfast, Lunch"
930,id_866,4.0,3.5,4.0,,Dinner
931,id_5925,,,,,
932,id_550,4.5,4.5,4.0,4.0,
933,id_2073,4.0,4.0,4.0,4.0,
934,id_1275,4.0,3.5,3.5,3.5,
935,id_1135,,,,,
936,id_15306,,,,,
937,id_1831,4.5,4.5,4.5,4.5,
938,id_246,,,,,
939,id_702,5.0,4.5,4.5,,"Lunch, Dinner"
940,id_205,4.5,4.0,4.0,4.0,
941,id_1398,,,,,
942,id_10139,,,,,
943,id_7003,5.0,5.0,4.5,,Dinner
944,id_53,4.0,4.0,3.5,4.0,
945,id_284,,,,,
946,id_1457,,,,,"Late Night, Dinner"
947,id_2599,,,,,
948,id_4780,,,,,"Brunch, Drinks, Lunch, Dinner"
949,id_16215,,,,,
950,id_4289,4.0,4.0,4.0,4.0,"Dinner, Lunch"
951,id_1678,,,,,"Breakfast, Lunch"
952,id_5767,,,,,
953,id_4293,,,,,
954,id_1539,,,,,
955,id_2407,4.0,4.0,4.0,,Late Night
956,id_2502,4.5,4.0,4.5,4.0,"Dinner, Lunch, Late Night"
957,id_7370,,,,,
958,id_12452,,,,,
959,id_987,4.5,4.5,4.5,,"Lunch, Dinner"
960,id_1698,,,,,
961,id_1372,,,,,
962,id_773,4.0,4.0,4.0,4.0,"Dinner, Lunch"
963,id_1552,,,,,
964,id_4021,,,,,"Lunch, Dinner, Brunch"
965,id_360,4.5,4.5,4.0,,
966,id_948,,,,,
967,id_1079,4.0,4.0,4.0,4.0,"Lunch, Dinner, Drinks"
968,id_1696,4.0,4.5,3.5,,
969,id_1762,4.0,4.0,4.5,,Lunch
970,id_541,,,,,"Lunch, Dinner, Late Night"
971,id_6624,3.5,3.5,3.5,3.5,"Breakfast, Brunch"
972,id_6193,,,,,
973,id_1564,,,,,
974,id_2647,5.0,4.5,5.0,,
975,id_108,,,,,
976,id_15748,2.0,2.5,2.0,,
977,id_846,4.5,3.5,4.0,,
978,id_13419,3.5,3.5,3.5,4.0,
979,id_640,4.0,4.5,4.5,,"Lunch, Dinner"
980,id_13122,3.5,3.5,3.5,3.0,Dinner
981,id_2188,,,,,
982,id_1748,3.5,3.5,3.5,3.5,"Lunch, Breakfast"
983,id_1536,4.0,3.5,4.0,3.0,Dinner
984,id_6804,,,,,
985,id_1958,3.5,3.0,3.0,3.5,"Lunch, Dinner, Late Night"
986,id_147,4.5,4.5,4.5,,"Breakfast, Lunch, Brunch"
987,id_12392,5.0,5.0,5.0,,"Breakfast, Lunch, Dinner"
988,id_4681,4.5,4.5,4.5,,"Breakfast, Brunch, Lunch, Dinner"
989,id_2940,,,,,
990,id_1801,4.5,4.5,4.5,,
991,id_483,,,,,
992,id_2694,,,,,
993,id_611,,,,,"Breakfast, Lunch, Dinner"
994,id_532,4.0,4.0,4.0,4.0,
995,id_6074,3.5,2.5,3.5,,
996,id_791,,,,,
997,id_2356,4.0,4.0,4.5,,"Lunch, Dinner, Drinks"
998,id_1293,4.5,4.0,4.5,,
999,id_10369,,,,,
1000,id_2473,3.5,4.5,4.5,,
1001,id_305,4.0,4.0,3.5,3.5,"Lunch, Dinner"
1002,id_8249,,,,,
1003,id_2119,,,,,
1004,id_8832,,,,,
1005,id_614,4.0,4.5,4.0,4.0,
1006,id_205,4.5,4.5,3.5,,
1007,id_13302,,,,,
1008,id_7103,,,,,
1009,id_12395,3.5,4.0,3.0,,"Lunch, Dinner"
1010,id_2580,,,,,
1011,id_1788,3.5,3.5,3.0,3.5,Lunch
1012,id_4700,,,,,Breakfast
1013,id_376,4.0,4.0,4.0,4.0,"Lunch, Dinner, Late Night"
1014,id_2551,4.0,3.0,3.5,,Dinner
1015,id_129,4.5,4.5,4.5,,"Lunch, Dinner, Late Night, Drinks"
1016,id_1981,,,,,
1017,id_8438,3.0,3.5,3.5,3.5,"Lunch, Dinner, Drinks"
1018,id_137,5.0,4.5,4.5,,
1019,id_9243,,,,,"Lunch, Dinner"
1020,id_2016,3.5,4.0,3.0,4.5,
1021,id_6315,,,,,"Lunch, Dinner"
1022,id_1879,,,,,
1023,id_1798,4.0,4.0,4.0,5.0,"Lunch, Dinner, Late Night, Drinks"
1024,id_2530,4.5,4.5,4.5,3.5,"Lunch, Dinner"
1025,id_3654,,,,,
1026,id_1311,,,,,
1027,id_430,4.5,4.5,4.0,,
1028,id_16353,,,,,"Lunch, Dinner"
1029,id_12471,,,,,
1030,id_271,4.5,4.0,4.5,,"Breakfast, Lunch, Dinner, Brunch"
1031,id_805,3.5,3.5,3.0,3.0,
1032,id_2691,,,,,
1033,id_344,,,,,
1034,id_932,4.5,5.0,4.5,,
1035,id_1593,4.0,3.0,4.5,3.5,"Lunch, Dinner, Late Night"
1036,id_4391,3.5,3.5,3.0,,"Lunch, Breakfast, Brunch, Drinks"
1037,id_5493,,,,,"Breakfast, Lunch, Dinner"
1038,id_920,4.5,4.5,4.5,4.5,
1039,id_9989,,,,,
1040,id_13887,,,,,
1041,id_2414,2.5,2.0,2.5,,
1042,id_471,4.5,4.0,5.0,,
1043,id_1250,4.5,5.0,4.0,,Dinner
1044,id_825,4.0,3.5,4.5,3.0,"Lunch, Dinner, Late Night"
1045,id_2242,3.5,3.0,3.0,,
1046,id_2869,4.0,4.0,4.0,4.5,"Lunch, Dinner"
1047,id_1042,,,,,"Breakfast, Lunch, Dinner"
1048,id_3713,,,,,
1049,id_6712,4.0,4.5,4.0,4.0,"Breakfast, Lunch, Brunch"
1050,id_8124,,,,,
1051,id_6822,,,,,
1052,id_7262,,,,,
1053,id_4020,,,,,"Breakfast, Drinks, Lunch, Dinner, Brunch"
1054,id_11240,4.0,4.0,3.5,,
1055,id_2165,4.0,4.5,4.0,,"Dinner, Lunch, Brunch"
1056,id_11978,,,,,Dinner
1057,id_14295,,,,,
1058,id_2615,4.0,3.5,4.5,,
1059,id_4203,,,,,Dinner
1060,id_2589,3.5,3.5,4.0,3.5,"Lunch, Dinner"
1061,id_895,,,,,
1062,id_2732,4.0,4.5,4.0,4.5,
1063,id_8628,,,,,
1064,id_1666,,,,,
1065,id_227,3.5,3.5,4.0,,"Lunch, Dinner"
1066,id_1131,,5.0,5.0,,Lunch
1067,id_12,,,,,
1068,id_393,4.5,4.0,3.5,,
1069,id_3501,4.5,4.5,4.0,,"Lunch, Dinner"
1070,id_44,,,,,
1071,id_1504,3.5,3.5,3.5,,"Lunch, Dinner"
1072,id_11862,,,,,
1073,id_961,5.0,5.0,5.0,,
1074,id_2135,,,,,
1075,id_2160,4.5,4.5,4.5,,"Breakfast, Brunch"
1076,id_4369,3.5,3.5,3.5,,Brunch
1077,id_730,4.5,4.5,4.0,4.0,"Lunch, Dinner, Late Night"
1078,id_941,4.0,4.0,4.0,3.5,"Lunch, Dinner, Late Night, Drinks"
1079,id_7243,,,,,
1080,id_857,4.0,4.0,4.5,3.0,"Lunch, Dinner"
1081,id_1325,,,,,
1082,id_1175,,,,,"Breakfast, Lunch, Dinner"
1083,id_28,4.5,4.0,4.0,4.5,
1084,id_5787,,,,,
1085,id_552,,,,,
1086,id_7087,4.0,4.5,4.5,3.5,
1087,id_11506,3.5,3.5,3.0,3.0,
1088,id_1281,4.5,3.5,3.5,3.0,
1089,id_648,5.0,4.5,4.5,,"Lunch, Brunch, Drinks"
1090,id_6076,4.0,4.0,4.0,4.0,"Lunch, Dinner, Drinks"
1091,id_1381,4.0,4.0,3.5,4.0,
1092,id_4871,4.5,4.5,4.0,,"Brunch, Breakfast, Lunch"
1093,id_110,4.0,4.5,4.0,5.0,"Dinner, Late Night, Drinks"
1094,id_4146,,,,,
1095,id_1431,,,,,
1096,id_483,4.5,4.5,4.5,4.0,"Drinks, Breakfast, Lunch, Dinner"
1097,id_1262,,,,,
1098,id_115,4.0,4.0,4.0,4.0,
1099,id_955,4.5,4.5,4.0,4.0,
1100,id_3492,3.5,3.5,3.0,,"Breakfast, Brunch, Lunch, Dinner"
1101,id_302,4.0,4.0,3.5,3.5,"Lunch, Dinner, Late Night"
1102,id_9716,4.0,3.5,3.5,3.5,"Dinner, Lunch"
1103,id_1630,,,,,
1104,id_11922,,,,,
1105,id_3823,3.0,2.5,3.0,,
1106,id_2283,4.0,3.5,4.0,3.5,"Lunch, Dinner"
1107,id_1752,4.0,4.0,4.5,3.5,
1108,id_790,,,,,
1109,id_1314,4.0,4.0,3.5,,"Lunch, Dinner"
1110,id_1545,4.0,4.0,3.5,3.5,"Lunch, Dinner"
1111,id_5191,,,,,"Breakfast, Lunch, Dinner"
1112,id_378,4.0,4.5,4.0,4.0,"Lunch, Dinner"
1113,id_2534,,4.5,4.0,,Dinner
1114,id_2260,,,,,"Lunch, Dinner"
1115,id_4339,4.0,4.5,4.5,,"Lunch, Dinner"
1116,id_8137,3.5,3.5,4.0,,
1117,id_1909,,,,,
1118,id_1363,,,,,
1119,id_3679,,,,,"Lunch, Dinner"
1120,id_987,4.0,3.5,4.5,3.5,"Lunch, Dinner, Late Night, Drinks"
1121,id_71,,,,,
1122,id_121,4.5,4.5,4.0,4.5,"Lunch, Brunch, Breakfast, Dinner"
1123,id_1347,,,,,
1124,id_5347,4.0,4.0,4.0,,"Lunch, Dinner"
1125,id_2393,4.0,3.5,3.5,,"Lunch, Drinks, Breakfast, Brunch"
1126,id_5843,,,,,
1127,id_11761,,,,,
1128,id_11399,,,,,
1129,id_6157,,,,,
1130,id_1964,4.0,4.0,4.0,,"Lunch, Dinner, Breakfast"
1131,id_4966,,,,,
1132,id_690,,,,,
1133,id_1668,4.5,5.0,4.5,,
1134,id_431,4.0,4.0,3.5,4.0,
1135,id_7486,4.5,5.0,4.5,,
1136,id_947,4.0,3.5,4.0,3.5,Dinner
1137,id_1663,3.0,3.0,3.0,,Lunch
1138,id_2559,,,,,
1139,id_2655,5.0,5.0,4.5,,"Lunch, Brunch"
1140,id_1749,4.0,3.0,3.5,,"Dinner, Drinks"
1141,id_2310,,,,,
1142,id_2019,4.5,4.5,4.0,,
1143,id_2187,,,,,
1144,id_990,4.0,4.0,4.0,3.5,
1145,id_7489,,,,,
1146,id_239,4.0,4.0,4.0,4.5,"Lunch, Dinner, Drinks"
1147,id_6604,,4.5,5.0,,Drinks
1148,id_1101,4.5,4.5,4.0,,
1149,id_910,4.5,4.0,4.5,4.5,
1150,id_1260,5.0,4.5,5.0,,"Drinks, Lunch, Dinner, Brunch"
1151,id_1149,4.5,4.5,4.0,,"Lunch, Breakfast, Dinner"
1152,id_1726,4.0,4.0,3.5,,"Dinner, Lunch"
1153,id_1294,,,,,
1154,id_5606,,,,,"Breakfast, Brunch"
1155,id_2194,3.5,3.5,4.0,4.0,"Lunch, Dinner, Breakfast"
1156,id_102,,,,,
1157,id_330,4.0,4.0,4.0,4.0,"Lunch, Dinner, Late Night"
1158,id_5991,4.5,4.0,4.5,,"Lunch, Dinner"
1159,id_608,4.5,4.0,4.0,,"Lunch, Dinner"
1160,id_1177,4.0,3.5,3.5,4.5,"Breakfast, Brunch, Lunch, Dinner"
1161,id_1424,4.5,4.5,4.5,4.5,
1162,id_747,4.0,4.0,3.5,,"Lunch, Dinner, Late Night"
1163,id_10269,4.0,3.0,3.0,,Dinner
1164,id_2067,4.0,4.5,4.0,3.5,"Breakfast, Lunch, Brunch"
1165,id_2283,,,,,
1166,id_2256,4.5,4.5,3.5,4.0,
1167,id_2577,,,,,
1168,id_1953,,,,,Dinner
1169,id_13742,,,,,
1170,id_4150,4.0,4.0,4.5,3.5,"Dinner, Lunch"
1171,id_331,,,,,
1172,id_871,3.5,3.5,3.0,,"Lunch, Dinner"
1173,id_115,4.0,3.5,3.5,4.0,
1174,id_430,,,,,
1175,id_1214,4.5,5.0,5.0,,"Dinner, Lunch"
1176,id_492,4.5,4.5,4.5,4.5,
1177,id_3648,,,,,
1178,id_3315,,,,,
